Date,Bitcoin,M1,PHILA,NASDAQ,SP500,Energy,Materials,Industrials,Consumer.Discretionary,Consumer.Staples,Health.Care,Financials,IT,Communication.Services,Utilities,Real.Estate,Gold,Bond10yr,Bond2yr,Oil
2014-09-15,398.821014,2750.6,632.237,4518.902,1984.13,683.28516,313.1305,463.47092,538.2965,464.0066,734.3261,314.19284,660.7022,157.57886,213.8535,168.30666,"1,233.00",2.6,0.58,92.86
2014-09-22,377.181,2826.5,641.354,4527.688,1994.29,675.5215,318.21945,464.2586,535.677,468.10184,747.27466,316.6886,663.23083,162.0623,214.76039,167.2877,"1,215.05",2.57,0.58,91.46
2014-09-29,320.51001,2979.3,644.232,4505.852,1977.8,669.10913,316.22568,458.48965,531.7673,464.97504,744.37823,312.83432,658.37067,160.58784,213.57072,166.97865,"1,215.95",2.5,0.58,94.53
2014-10-06,378.549011,2827.3,617.965,4454.801,1964.82,647.08795,305.32263,453.58035,528.11084,468.42114,742.1804,313.17908,654.226,161.61879,216.19931,167.86899,"1,207.15",2.43,0.54,90.33
2014-10-13,389.54599,2759.7,549.471,4213.656,1874.74,596.21375,284.05215,427.0187,501.51465,464.1352,711.20856,301.382,619.36414,154.80313,218.04573,169.38799,"1,237.15",.,.,85.73
2014-10-20,354.70401,2842.7,584.147,4316.074,1904.01,611.50757,297.84467,444.8794,514.1144,466.6595,716.3541,302.4417,624.47235,156.24881,221.63356,174.42523,"1,246.60",2.2,0.37,82.76
2014-10-27,325.891998,2953.2,614.231,4485.934,1961.63,615.4751,297.59558,462.3567,527.14557,473.71732,755.3536,311.5638,649.58563,157.70245,225.96463,178.30965,"1,225.40",2.27,0.41,81.26
2014-11-03,363.264008,3017.7,644.767,4638.906,2017.81,630.1571,302.04773,473.7953,540.0463,482.6132,779.03705,322.20844,673.54694,161.11668,232.5329,182.85336,"1,165.35",2.36,0.52,78.77
2014-11-10,387.881989,2769.9,642.253,4651.617,2038.26,637.4497,306.57587,484.70935,538.7631,493.1789,783.00006,326.5703,676.7256,161.3969,235.78049,182.80829,"1,150.60",2.38,0.55,77.43
2014-11-17,367.572998,2776.7,642.545,4671.004,2041.32,627.15375,309.3801,483.08847,548.4017,494.64575,781.08435,323.7665,686.04266,164.4394,230.5021,181.81348,"1,186.55",2.34,0.54,75.64
2014-11-24,378.046997,2871.1,669.466,4754.891,2069.41,640.8818,316.3967,492.26443,560.43713,498.06952,792.84595,327.85828,694.90906,159.48923,229.2482,184.36938,"1,197.40",2.3,0.53,75.74
2014-12-01,375.095001,2978,676.693,4727.348,2053.44,588.7375,304.8995,481.79126,562.28815,503.4004,802.06964,325.64252,696.3985,161.0331,232.99562,186.96225,"1,210.90",2.22,0.49,68.98
2014-12-08,351.631989,2837.4,693.004,4740.691,2060.31,568.43463,306.62125,485.0206,561.3758,500.2901,820.01605,335.06857,692.45435,156.454,233.45241,187.16888,"1,203.20",2.26,0.64,63.13
2014-12-15,320.842987,2884.2,665.714,4605.156,1989.63,540.02515,290.7078,468.3908,549.8058,488.17172,786.8891,321.3081,673.03485,147.27486,229.76793,184.18443,"1,192.60",2.12,0.6,55.96
2014-12-22,317.239014,3030.6,696.681,4781.426,2078.54,591.0113,307.0739,491.29147,567.6204,505.80548,807.5312,335.36734,704.5552,154.41046,239.16371,191.7895,"1,175.05",2.17,0.71,55.25
2014-12-29,264.195007,3172.3,695.076,4806.91,2090.57,594.75964,308.98093,493.853,576.97266,507.86743,803.0694,337.83984,705.2698,155.04567,249.87254,191.34654,"1,183.10",2.22,0.72,53.46
2015-01-05,265.660004,3030.2,673.587,4652.574,2020.58,565.6016,297.63788,474.4678,557.30963,494.00073,790.2247,326.42712,678.71686,151.80266,238.3541,190.87614,"1,204.45",2.04,0.68,50.05
2015-01-12,210.339005,2839,671.824,4664.707,2028.26,552.0002,303.13254,472.73242,559.67645,504.30978,812.68353,322.59915,680.37305,152.43744,240.4496,198.13312,"1,233.64",1.92,0.56,46.06
2015-01-12,210.339005,2839,671.824,4664.707,2028.26,552.0002,303.13254,472.73242,559.67645,504.30978,812.68353,322.59915,680.37305,152.43744,240.4496,198.13312,"1,233.64",1.92,0.56,46.06
2015-01-26,226.972,2978.3,682.391,4771.762,2057.09,576.1801,304.2917,481.41635,565.5215,510.87354,825.01105,322.02615,690.41473,152.07745,250.04346,204.3426,"1,281.24",1.83,0.54,44.8
2015-02-02,223.412003,3093.4,655.187,4676.688,2020.85,574.68195,302.04288,475.53824,559.7259,499.70822,806.216,315.03198,671.8361,152.76154,246.83646,198.99817,"1,275.44",1.68,0.49,49.25
2015-02-09,234.824997,2898.3,664.536,4726.012,2046.74,589.02844,312.96964,481.37262,576.2148,500.70502,797.5878,323.59436,680.4641,159.07024,234.47469,195.64641,"1,239.68",1.96,0.65,52.99
2015-02-09,234.824997,2898.3,664.536,4726.012,2046.74,589.02844,312.96964,481.37262,576.2148,500.70502,797.5878,323.59436,680.4641,159.07024,234.47469,195.64641,"1,239.68",1.96,0.65,52.99
2015-02-23,260.201996,3005,706.703,4960.973,2109.66,586.59546,325.27417,496.13086,597.6973,510.9872,836.4839,328.00616,720.13385,156.52911,233.01305,196.56726,"1,201.92",2.06,0.64,49.56
2015-03-02,274.354004,3082.6,734.509,5008.098,2117.39,573.5057,324.8153,497.04202,608.9083,514.7575,841.4303,330.191,724.38934,159.08197,224.1953,193.53896,"1,207.10",2.08,0.66,49.59
2015-03-09,286.393005,2919.7,715.031,4942.438,2079.43,556.78723,316.4166,487.9703,600.1512,502.67157,829.14923,327.1865,710.6589,154.08087,219.38863,187.58322,"1,167.30",2.2,0.7,49.95
2015-03-16,267.959991,2938.3,718.529,4929.508,2081.19,552.20197,311.65872,488.09985,601.4153,499.98563,846.6337,330.89548,698.6785,154.89964,223.2017,191.37112,"1,154.59",2.1,0.66,43.93
2015-03-23,242.712997,3040,723.959,5010.973,2104.42,562.29596,309.33286,487.22922,608.21674,504.55252,864.0223,331.47092,711.08594,156.23657,228.97603,198.4341,"1,189.30",1.92,0.6,47.4
2015-03-30,260.597992,3169.7,703.74,4947.441,2086.24,571.0001,309.27496,484.29102,600.59204,505.73752,853.08203,327.20425,699.69977,154.36427,225.79576,195.27847,"1,186.20",1.96,0.58,48.66
2015-04-06,236.153,3010.8,692.68,4917.316,2080.62,577.84375,309.71933,480.05185,603.3466,508.92007,833.302,326.54034,696.4266,156.18388,229.40753,196.84377,"1,214.70",1.92,0.51,52.08
2015-04-13,222.600006,2943.1,704.517,4988.25,2092.43,580.4331,310.56412,486.84647,605.0097,507.05045,850.9368,327.5648,700.2049,154.34203,224.61115,189.76459,"1,198.85",1.94,0.54,51.95
2015-04-20,219.429993,3040.3,702.292,4994.602,2100.4,600.47626,313.65958,486.50507,603.31824,506.17438,851.99774,326.65317,704.16547,154.6335,227.49376,189.99413,"1,196.50",1.9,0.55,56.37
2015-04-27,240.358002,3108.6,696.109,5060.246,2108.92,597.6106,318.09024,484.57956,610.3651,501.96878,844.5125,325.636,722.5426,158.36174,226.66785,190.53455,"1,202.00",1.94,0.54,55.56
2015-05-04,240.296005,3041.9,704.029,5016.93,2114.49,603.3569,320.4058,485.70108,606.7984,501.66293,844.9366,330.99365,719.2834,160.12161,227.49983,185.45871,"1,188.25",2.16,0.6,58.92
2015-05-11,236.802002,2880.4,702.315,4993.574,2105.33,585.5674,321.77545,486.18842,604.8983,502.2799,848.2508,331.85956,713.6853,156.25656,222.07373,183.75758,"1,184.20",2.28,0.62,59.23
2015-05-18,240.953003,2924.3,716.537,5078.438,2129.2,587.43774,321.28607,491.66437,609.5942,509.13348,862.2137,334.11453,726.03094,158.51123,224.96225,186.50063,"1,225.74",2.23,0.58,59.44
2015-05-18,240.953003,2924.3,716.537,5078.438,2129.2,587.43774,321.28607,491.66437,609.5942,509.13348,862.2137,334.11453,726.03094,158.51123,224.96225,186.50063,"1,225.74",2.23,0.58,59.44
2015-06-01,222.880997,3087.5,746.076,5082.93,2111.73,570.13727,316.81802,481.39044,606.3001,500.1238,867.73926,331.15515,725.82007,156.30338,225.012,184.81178,"1,189.15",2.19,0.64,60.24
2015-06-08,233.542999,2901.8,712.37,5021.629,2079.28,563.0993,311.7804,476.18005,601.48016,486.8574,853.58716,331.03073,708.0169,153.76955,214.09383,177.94662,"1,173.95",2.39,0.7,58.15
2015-06-15,243.944,2930.7,712.63,5029.973,2084.43,558.8837,311.90286,476.73276,603.21716,487.6753,858.55145,334.94656,707.20856,152.69768,213.92369,177.72359,"1,186.40",2.36,0.72,59.53
2015-06-22,249.011002,3038,728.22,5153.973,2122.85,563.4989,316.64215,483.20477,618.49677,502.14417,882.21265,338.732,718.3395,154.93991,217.21916,179.6168,"1,185.45",2.37,0.68,60.01
2015-06-29,271.912994,3188.8,678.068,4958.469,2057.64,547.53955,302.6164,465.86874,604.1973,490.0125,857.6414,327.57718,690.7717,154.15785,211.05536,173.72896,"1,180.36",2.33,0.64,58.34
2015-07-06,310.867004,3026.4,675.113,4991.941,2068.76,539.38416,301.68625,465.18814,611.2367,494.70517,864.83716,330.76718,694.16113,154.19687,215.21577,177.71466,"1,170.15",2.3,0.6,52.48
2015-07-13,273.614014,2930.2,663.973,5071.512,2099.6,541.63727,302.55902,471.81488,625.0219,509.86902,877.30396,335.4625,702.707,153.24219,218.32693,180.50706,"1,158.00",2.44,0.69,52.19
2015-07-20,292.686005,3006.3,662.504,5218.859,2128.28,525.0086,296.30356,474.01755,628.12036,515.4778,892.2626,342.3891,731.6133,154.95761,219.12128,182.22415,"1,096.95",2.38,0.71,50.11
2015-07-27,282.614014,3114.7,637.879,5039.777,2067.64,503.335,279.57877,453.9683,620.56537,509.26752,863.81995,335.89664,703.202,149.48528,217.68808,182.5328,"1,094.42",2.23,0.68,47.17
2015-08-03,265.083008,3188.6,644.353,5115.383,2098.04,497.84515,286.14383,464.97192,634.2166,516.7666,884.77386,338.97772,708.6866,152.03229,224.46965,184.572,"1,086.50",2.16,0.68,45.25
2015-08-10,258.506989,2915.3,652.647,5101.801,2104.18,505.61307,290.6834,471.0437,625.78827,516.2545,876.8611,342.0412,714.8072,152.55264,224.29256,184.54005,"1,104.51",2.24,0.73,44.94
2015-08-17,228.169006,2946.7,637.25,5091.699,2102.44,505.8135,288.08514,469.98184,627.18506,514.47314,879.1906,340.0683,712.71936,151.87506,231.50275,189.0381,"1,117.66",2.16,0.72,41.93
2015-08-24,228.761002,3032,566.576,4526.246,1893.21,438.3591,259.34384,427.74448,565.12787,472.9519,794.34717,304.27997,633.62695,142.75143,219.20926,174.17593,"1,155.05",2.01,0.59,38.22
2015-08-31,239.839996,3144,611.045,4776.508,1972.18,484.20685,271.58508,440.68277,594.06946,484.28506,813.507,315.31287,670.61584,146.61407,214.28001,173.68726,"1,134.50",2.21,0.74,49.2
2015-08-31,239.839996,3144,611.045,4776.508,1972.18,484.20685,271.58508,440.68277,594.06946,484.28506,813.507,315.31287,670.61584,146.61407,214.28001,173.68726,"1,134.50",2.21,0.74,49.2
2015-09-14,231.212006,2915.6,617.666,4805.762,1953.03,457.2418,264.2367,440.42966,593.9522,478.851,811.3844,309.3635,673.20764,144.62836,209.86539,172.02657,"1,108.80",2.18,0.73,44.07
2015-09-21,232.757004,3013.5,608.734,4828.953,1966.97,465.06387,264.1793,441.63348,603.9494,488.59055,809.0259,309.0488,678.41754,143.44507,215.4067,178.3055,"1,133.30",2.2,0.72,46.67
2015-09-28,238.259003,3146.2,576.418,4543.969,1881.77,440.4926,244.61774,422.45044,575.7589,480.2013,743.3296,300.1438,652.428,139.75693,215.86667,172.84514,"1,132.05",2.1,0.67,44.4
2015-10-05,247.050003,3025.5,619.854,4781.266,1987.05,483.09482,266.5269,448.92896,610.8246,499.503,791.58234,312.15878,686.3175,144.04451,223.03221,182.54634,"1,135.75",2.07,0.61,46.28
2015-10-12,261.643005,2886.1,630.543,4838.645,2017.46,500.6936,274.82364,463.14108,619.7051,509.28583,792.8449,313.5125,698.3083,144.26768,224.4978,185.5956,"1,164.00",.,.,47.09
2015-10-19,283.679993,2959.5,652.875,4905.473,2033.66,500.1154,274.77026,457.31674,624.20746,512.02234,808.2875,316.9018,707.45154,146.01172,227.58453,189.8172,"1,170.45",2.04,0.61,45.91
2015-10-26,325.431,3085.4,670.187,5034.703,2071.18,492.13058,280.58817,473.93588,636.5173,519.996,804.5538,323.886,735.4192,148.81837,225.58493,190.1175,"1,163.20",2.07,0.66,43.19
2015-11-02,373.368011,3194.3,668.533,5127.145,2104.05,514.357,286.171,476.77155,645.1629,514.9482,841.4771,329.2146,741.60834,149.6005,222.4494,193.37794,"1,133.75",2.2,0.77,46.12
2015-11-09,320.165985,2963.4,669.942,5095.301,2078.58,506.72916,282.7243,472.6991,637.1877,500.9636,822.3232,328.7283,740.2347,145.6902,214.76231,181.7217,"1,092.10",2.36,0.89,43.87
2015-11-16,324.536011,2970.1,652.03,4984.617,2053.19,499.2615,282.0576,471.13202,623.773,498.69846,812.9606,325.44772,723.43243,145.68939,218.48955,182.42722,"1,082.85",2.27,0.88,41.68
2015-11-23,371.294006,3077.4,657.184,5102.477,2086.59,493.10742,285.60312,478.40924,646.2593,507.00464,823.408,330.23074,739.9819,146.34648,216.97017,187.90172,"1,069.34",2.25,0.94,39.27
2015-11-30,388.78299,3193.6,677.136,5108.664,2080.41,498.25998,286.31198,473.99677,640.01825,505.7074,820.0366,329.47772,738.6904,147.38176,216.00935,187.15054,"1,064.42",2.21,0.94,40.43
2015-12-07,433.755005,2974.9,684.855,5101.813,2077.07,456.56375,281.9612,471.49835,640.48456,516.82025,823.2163,329.91092,745.9853,149.64056,215.0149,187.12796,"1,070.39",2.23,0.94,37.64
2015-12-14,442.684998,3006.3,656.491,4952.227,2021.94,446.73355,271.39368,458.55304,620.30426,509.8537,815.11664,315.48615,724.2361,146.50534,211.35097,184.33713,"1,062.90",2.23,0.97,36.31
2015-12-21,422.822998,3168.4,666.128,4968.922,2021.15,438.67557,269.16525,455.90927,617.3471,512.45087,822.68054,317.8374,717.7333,148.52591,216.30379,186.96521,"1,078.44",2.2,0.96,34.55
2015-12-28,430.010986,3312,671.752,5040.984,2056.5,450.44998,276.17645,465.9173,625.02997,521.5769,834.4645,323.8471,727.9319,151.55539,221.55223,191.03098,"1,069.05",2.24,1.05,36.36
2016-01-04,447.990997,3314.7,656.275,4903.09,2012.66,447.74646,269.0746,456.93582,609.8854,511.6769,817.31433,315.13953,710.25635,149.1484,219.4144,187.92747,"1,074.70",2.24,1.02,36.81
2016-01-11,382.299011,2986.3,603.549,4637.988,1923.67,409.01752,248.21649,434.42673,589.405,507.9985,777.4767,298.81818,675.0927,146.60126,220.4356,184.98808,"1,094.26",2.17,0.94,31.42
2016-01-11,382.299011,2986.3,603.549,4637.988,1923.67,409.01752,248.21649,434.42673,589.405,507.9985,777.4767,298.81818,675.0927,146.60126,220.4356,184.98808,"1,094.26",2.17,0.94,31.42
2016-01-25,368.766998,3103.2,589.805,4518.492,1877.08,398.19162,234.96625,419.29846,574.9384,500.66107,776.6323,280.5994,663.1445,151.08324,220.67691,179.50526,"1,108.05",2.03,0.88,30.31
2016-02-01,376.619995,3176.3,616.604,4620.367,1939.38,426.5296,245.60416,435.1971,591.681,521.9076,769.83075,291.21048,687.4852,159.59369,233.18205,181.7072,"1,128.85",1.97,0.81,31.62
2016-02-08,407.230011,2986.3,571.45,4283.754,1853.44,420.39185,249.29968,431.99738,545.8484,507.6932,733.6089,274.69974,638.7298,160.77275,235.61885,170.29198,"1,191.14",1.75,0.66,29.71
2016-02-08,407.230011,2986.3,571.45,4283.754,1853.44,420.39185,249.29968,431.99738,545.8484,507.6932,733.6089,274.69974,638.7298,160.77275,235.61885,170.29198,"1,191.14",1.75,0.66,29.71
2016-02-22,433.503998,3115.5,615.002,4570.605,1945.5,436.31403,261.02423,453.55963,587.94147,523.19543,771.26117,286.70782,679.9462,162.22542,236.40143,177.27626,"1,208.74",1.77,0.78,31.37
2016-02-29,407.707001,3248.4,622.111,4557.949,1932.23,423.53513,262.457,451.9167,590.1923,521.05524,764.0326,283.61407,675.6279,162.37564,233.94174,179.03946,"1,238.14",1.74,0.78,32.74
2016-03-07,414.065002,3041.5,652.681,4708.254,2001.76,464.02444,275.82626,467.22855,605.3284,529.13043,783.90125,299.343,694.5537,167.57007,239.28998,186.35107,"1,267.39",1.91,0.91,37.9
2016-03-14,413.755005,3040.2,656.352,4750.281,2019.64,459.05026,276.6618,468.72113,614.04596,535.3457,787.31537,301.1104,708.06946,168.38454,243.2397,189.62381,"1,235.28",1.97,0.97,37.2
2016-03-21,426.765015,3175.6,675.957,4808.871,2051.6,470.98398,283.77063,485.725,620.9887,540.45483,777.9272,306.32608,726.3806,170.85268,246.92549,192.4281,"1,243.74",1.92,0.87,39.91
2016-03-28,420.903992,3356.8,665.212,4766.785,2037.05,460.261,281.87582,480.71344,619.28345,538.5946,777.0723,302.05814,721.7265,170.97755,247.68968,193.21254,"1,221.05",1.89,0.89,37.99
2016-04-04,421.563995,3288.1,675.391,4891.797,2066.13,453.66824,280.96875,479.74878,626.1946,549.5942,801.89404,304.58612,739.6558,173.38794,251.90633,197.57732,"1,215.40",1.78,0.75,34.3
2016-04-11,427.398987,3117.8,670.604,4833.398,2041.99,464.17487,281.93097,476.3279,616.095,543.666,795.51044,298.30212,727.81555,167.19444,246.93451,196.12215,"1,257.95",1.73,0.7,40.46
2016-04-18,458.554993,3191.6,673.959,4960.016,2094.34,482.79373,290.6925,488.63687,637.0411,545.1496,816.9817,311.17508,740.6671,168.22162,249.22406,197.76463,"1,231.55",1.78,0.75,39.74
2016-04-25,451.875,3306.9,665.315,4895.785,2087.79,494.55585,294.80164,487.18008,631.844,535.5243,827.7989,316.7342,721.68494,165.75824,240.81708,194.78905,"1,237.90",1.91,0.85,41.67
2016-05-02,458.548004,3366.5,650.275,4817.594,2081.43,502.5741,296.6815,489.7799,637.52795,541.1501,811.0161,317.1123,701.3996,168.30481,247.70189,195.45828,"1,291.60",1.88,0.8,44.75
2016-05-09,457.567993,3143.6,636.541,4750.211,2058.69,481.52258,286.04263,480.2371,631.1318,548.01044,808.50275,310.72015,697.6304,166.6863,248.99968,201.60617,"1,263.85",1.77,0.72,43.45
2016-05-16,439.322998,3162,643.325,4775.461,2066.66,492.8438,292.66385,482.77487,623.92883,547.64685,809.4721,309.62006,706.97437,167.81523,250.14519,198.30927,"1,273.86",1.75,0.79,47.72
2016-05-23,526.232971,3257,669.461,4765.781,2048.04,491.27844,293.39893,475.515,614.1597,533.6544,799.9616,311.98132,706.4673,162.49011,241.6309,191.99469,"1,249.24",1.84,0.91,48.12
2016-05-23,526.232971,3257,669.461,4765.781,2048.04,491.27844,293.39893,475.515,614.1597,533.6544,799.9616,311.98132,706.4673,162.49011,241.6309,191.99469,"1,249.24",1.84,0.91,48.12
2016-06-06,672.783997,3167.7,703.704,4968.715,2109.41,504.15973,301.24994,488.0709,628.33777,547.4728,838.21356,318.0642,729.893,167.11415,252.45271,195.18672,"1,245.24",1.73,0.8,49.71
2016-06-13,763.781006,3136,695.423,4848.441,2079.06,499.6252,295.42026,483.0375,618.07776,548.02484,820.9154,308.99484,717.23883,171.19434,254.72514,196.32758,"1,284.05",1.62,0.73,48.89
2016-06-20,629.367004,3242.3,697.084,4837.215,2083.25,505.0955,298.26434,488.7803,624.9244,549.9915,814.77045,307.16147,715.0144,174.38959,255.77074,198.19095,"1,290.15",1.67,0.74,49.4
2016-06-27,658.664001,3354.4,648.317,4594.441,2000.54,485.06876,279.348,461.99323,594.4938,543.27936,790.9489,289.62415,680.2349,177.63353,259.4188,197.82704,"1,324.80",1.46,0.61,45.8
2016-06-27,658.664001,3354.4,648.317,4594.441,2000.54,485.06876,279.348,461.99323,594.4938,543.27936,790.9489,289.62415,680.2349,177.63353,259.4188,197.82704,"1,324.80",1.46,0.61,45.8
2016-07-11,679.458984,3140.7,708.905,4988.641,2137.16,509.83502,295.67645,500.6513,643.7301,571.4467,849.4242,310.82437,730.94275,181.66222,266.6443,209.99554,"1,355.25",1.43,0.66,44.73
2016-07-18,661.284973,3182.4,734.545,5055.781,2166.89,519.3291,307.86472,509.9652,645.3623,570.69666,856.24225,318.17358,747.48016,182.98586,264.68048,209.92351,"1,328.79",1.59,0.68,45.23
2016-07-25,624.68103,3291.5,746.444,5097.629,2168.48,502.60287,304.61652,503.6102,648.9989,567.50885,865.6646,318.52777,756.0548,182.99673,267.54086,212.29228,"1,315.56",1.58,0.72,42.4
2016-08-01,592.690002,3377.3,768.021,5184.195,2170.84,485.50287,303.27954,503.28452,648.6295,560.70795,874.89624,318.13632,771.7972,180.93292,264.69186,213.72328,"1,353.21",1.51,0.67,40.05
2016-08-08,570.473022,3203,772.437,5213.141,2180.89,508.05005,306.11676,505.79184,645.19257,558.5378,862.14935,323.75824,781.08777,178.9751,257.36386,208.58522,"1,335.38",1.59,0.74,43.06
2016-08-15,581.307983,3228.8,790.439,5262.016,2190.15,511.1426,305.81027,510.07425,651.7025,562.4935,865.11255,323.2723,785.85754,179.08408,253.4787,207.58685,"1,339.36",1.55,0.72,45.72
2016-08-22,573.911987,3333.5,797.286,5244.602,2182.64,513.587,306.52396,509.98276,645.7498,562.21814,859.4016,323.13358,782.8943,172.73021,254.85435,204.64804,"1,339.02",1.55,0.76,46.8
2016-08-29,608.633972,3465.2,803.62,5232.328,2180.38,514.6205,307.88715,509.52066,643.827,558.37744,845.0356,327.37122,785.91864,172.91096,250.30711,204.85446,"1,323.41",1.57,0.81,46.97
2016-08-29,608.633972,3465.2,803.62,5232.328,2180.38,514.6205,307.88715,509.52066,643.827,558.37744,845.0356,327.37122,785.91864,172.91096,250.30711,204.85446,"1,323.41",1.57,0.81,46.97
2016-09-12,609.874023,3192.1,783.945,5211.887,2159.04,516.17676,299.6775,499.67392,630.08075,548.7561,837.38715,326.97363,781.80817,172.25366,248.63602,200.29568,"1,327.63",1.68,0.79,46.28
2016-09-19,600.825989,3249.5,803.059,5235.027,2139.12,496.19003,294.48273,492.46008,623.4106,541.5208,830.9618,320.75165,790.14844,168.5763,252.80858,198.12636,"1,313.39",1.7,0.79,43.34
2016-09-26,610.892029,3381.6,796.639,5257.492,2146.1,495.00385,295.75156,497.35843,626.02716,542.8498,835.6035,316.8738,790.1791,172.06306,258.21448,204.884,"1,337.97",1.59,0.76,45.6
2016-10-03,616.752014,3467,829.488,5300.875,2161.2,519.5345,300.00418,505.07324,635.6743,543.2564,832.52374,319.45105,798.6445,170.74783,245.43639,197.17,"1,311.96",1.63,0.8,48.8
2016-10-10,641.630981,3227.2,832.912,5328.676,2163.66,528.1127,295.59427,497.65543,634.1808,537.1218,834.90173,327.32956,806.306,164.71098,241.30443,191.217,"1,259.74",.,.,49.76
2016-10-17,657.070984,3229.2,804.996,5199.824,2126.5,511.9995,290.92767,493.46362,621.54315,535.01733,802.7535,321.06238,793.89844,165.41472,243.83,192.773,"1,255.70",1.77,0.81,49.97
2016-10-24,701.864014,3330.2,829.788,5309.828,2151.33,516.0102,296.02615,493.87482,636.71716,538.75525,804.3481,327.45963,811.67535,157.57645,244.80286,194.098,"1,264.44",1.77,0.84,50.18
2016-10-31,711.521973,3482.8,823.52,5189.137,2126.15,504.8894,293.23978,494.4383,620.5196,541.27185,778.7688,327.74664,800.6418,157.79489,250.82867,189.583,"1,277.38",1.84,0.86,46.83
